YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,CRS_ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,SkyCondition,DryBulbCelsius,Visibility,WindSpeed,WindDirection,StationPressure
2016,3,21,1,DL,2510,14057,12478,600,0,0,1410,-12,0,0,OVC045,9.4,7,10,100,29.66
2016,3,21,1,DL,2521,14771,12478,2315,147,1,753,108,1,0,SCT026 BKN034,12.2,10,10,260,30.12
2016,3,21,1,DL,2522,15304,12953,825,0,0,1112,20,1,0,FEW040 SCT220,12.2,10,13,360,30.2
2016,3,21,1,DL,2542,12478,10423,901,1,0,1229,-25,0,0,CLR,4.4,10,9,270,29.69
2016,3,21,1,DL,2554,10994,12478,1105,41,1,1307,28,1,0,FEW050,14.4,10,17,320,30.1
2016,3,21,1,DL,2578,13495,12953,1305,12,0,1704,12,0,0,FEW010,15,10,5,VR ,30.35
2016,3,21,1,DL,2579,12478,11278,2100,0,0,2229,11,0,0,CLR,3.9,10,9,300,29.86
2016,3,21,1,DL,2593,12478,15304,1117,0,0,1420,-14,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,2600,12478,11697,1335,6,0,1645,-4,0,0,CLR,8.9,10,6,VR ,29.62
2016,3,21,1,DL,2601,13204,12478,1957,2,0,2245,0,0,0,SCT250,12.2,10,6,70,30.16
2016,3,21,1,DL,2608,13487,12953,1005,0,0,1346,-13,0,0,SCT150 BKN250,5,10,13,170,29.14
2016,3,21,1,DL,2635,12478,13204,835,0,0,1139,17,1,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,2637,12478,13303,805,15,1,1129,45,1,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,2642,12953,10397,1000,0,0,1255,-8,0,0,CLR,6.7,10,7,VR ,29.66
2016,3,21,1,DL,2647,12892,12478,1125,7,0,2009,17,1,0,FEW009 SCT020 BKN140,18.9,8,8,260,29.77
2016,3,21,1,DL,2649,12478,15304,1530,0,0,1842,-23,0,0,FEW075,8.3,10,16,310,29.64
2016,3,21,1,DL,2650,15304,12478,1139,1,0,1425,-30,0,0,BKN240,14.4,10,20,350,30.22
2016,3,21,1,DL,2652,15304,12478,1920,0,0,2215,-2,0,0,BKN250,13.3,10,7,330,30.26
2016,3,21,1,DL,2653,13204,12478,1705,0,0,1955,-15,0,0,FEW030 SCT250,17.2,10,9,360,30.09
2016,3,21,1,DL,2659,11697,12478,1947,4,0,2252,-19,0,0,FEW035 SCT150 OVC250,15,10,9,360,30.21
2016,3,21,1,DL,2667,10721,12953,700,0,0,819,9,0,0,FEW010 BKN030 OVC036,-2,1.75,10,350,29.74
2016,3,21,1,DL,2668,12953,10721,700,6,0,815,16,1,0,SCT080,1.1,10,7,VR ,29.68
2016,3,21,1,DL,2671,10721,12953,900,41,1,1020,54,1,0,BKN012 BKN033 OVC042,-0.6,2,11,310,29.74
2016,3,21,1,DL,2672,12953,10721,859,12,0,1019,9,0,0,CLR,4.4,10,9,270,29.69
2016,3,21,1,DL,2675,10721,12953,1100,0,0,1220,11,0,0,FEW017 BKN039,2.2,10,10,330,29.69
2016,3,21,1,DL,2676,12953,10721,1100,78,1,1221,74,1,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,2679,10721,12953,1300,67,1,1419,52,1,0,SCT031 BKN045,3.9,10,9,330,29.66
2016,3,21,1,DL,2680,12953,10721,1300,5,0,1423,-10,0,0,CLR,8.9,10,6,VR ,29.62
2016,3,21,1,DL,2683,10721,12953,1500,0,0,1620,48,1,0,FEW037 SCT070,5.6,10,3,250,29.64
2016,3,21,1,DL,2684,12953,10721,1459,50,1,1624,37,1,0,FEW075,8.3,10,16,310,29.64
2016,3,21,1,DL,2687,10721,12953,1700,55,1,1820,73,1,0,FEW080,6.1,10,8,280,29.67
2016,3,21,1,DL,2688,12953,10721,1700,44,1,1825,35,1,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,2691,10721,12953,1900,90,1,2032,71,1,0,BKN090,5,10,10,310,29.75
2016,3,21,1,DL,2692,12953,10721,1900,69,1,2028,38,1,0,CLR,5.6,10,10,300,29.8
2016,3,21,1,DL,2696,12953,10721,2159,91,1,2308,86,1,0,CLR,3.3,10,18,290,29.89
2016,3,21,1,DL,2699,10721,12953,630,608,1,755,590,1,0,FEW008 BKN035 OVC055,-2.2,5,8,350,29.76
2016,3,21,1,DL,2784,12478,15304,1935,5,0,2246,-23,0,0,CLR,5.6,10,10,300,29.8
2016,3,21,1,DL,2788,12478,10994,1358,16,1,1607,10,0,0,SCT085,9.4,10,14,290,29.62
2016,3,21,1,DL,2791,10397,12953,945,0,0,1206,4,0,0,FEW035,7.8,10,21,330,29.16
2016,3,21,1,DL,2792,12478,13204,1105,0,0,1401,-18,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,2794,12478,12889,1755,0,0,2057,-24,0,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,DL,2795,12478,10397,1925,96,1,2210,88,1,0,CLR,5.6,10,10,300,29.8
2016,3,21,1,DL,2796,12953,10397,1900,19,1,2151,-22,0,0,CLR,5.6,10,10,300,29.8
2016,3,21,1,DL,2799,12478,13204,1335,0,0,1630,-8,0,0,CLR,8.9,10,6,VR ,29.62
2016,3,21,1,DL,2800,12478,13495,1925,0,0,2206,-53,0,0,CLR,5.6,10,10,300,29.8
2016,3,21,1,DL,2803,12478,10397,1721,0,0,2007,-14,0,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,2805,13204,12953,1355,19,1,1630,13,0,0,FEW030 BKN250,17.8,10,10,20,30.06
2016,3,21,1,DL,2810,12889,12478,623,0,0,1420,-12,0,0,SCT200 BKN250,20.6,10,5,VR ,27.64
2016,3,21,1,DL,2811,12478,15304,755,0,0,1054,1,0,0,FEW080,2.8,10,3,VR ,29.68
2016,3,27,7,B6,184,13204,12478,2130,74,1,2359,81,1,0,SCT085 OVC250,24.4,10,9,240,29.98
2016,3,27,7,B6,185,14576,12478,545,0,0,701,-10,0,0,FEW140,-2.2,8,0,0,29.63
2016,3,27,7,B6,189,12478,14679,956,0,0,1306,-1,0,0,BKN026,10.6,10,0,0,30.23
2016,3,27,7,B6,190,14679,12478,1357,1,0,2220,-19,0,0,FEW022 SCT250,18.3,10,8,210,29.99
2016,3,27,7,B6,198,13204,12953,600,0,0,829,-21,0,0,FEW006 BKN015 BKN095,22.8,5,7,140,30.01
2016,3,27,7,B6,199,12953,13204,930,0,0,1228,-12,0,0,OVC021,8.3,10,M,M,30.25
2016,3,27,7,B6,207,14321,12478,1226,0,0,1345,-9,0,0,SCT029,5,10,9,160,30.31
2016,3,27,7,B6,208,12478,14321,1035,0,0,1150,-3,0,0,BKN026,10.6,10,0,0,30.23
2016,3,27,7,B6,213,12478,12954,1359,1,0,1710,-13,0,0,CLR,10,10,M,M,30.14
2016,3,27,7,B6,223,12478,12892,830,0,0,1152,-2,0,0,OVC019,7.8,10,6,50,30.25
2016,3,27,7,B6,224,12892,12478,1018,0,0,1843,-31,0,0,SCT020,19.4,9,8,230,29.69
2016,3,27,7,B6,225,12478,15304,2130,9,0,26,22,1,0,OVC025,7.2,10,7,VR ,30.04
2016,3,27,7,B6,233,10785,12478,545,0,0,711,-6,0,0,FEW150,3.3,10,8,170,29.95
2016,3,27,7,B6,234,12478,10785,2245,0,0,2358,-3,0,0,OVC025,7.2,9,7,110,30.01
2016,3,27,7,B6,263,12478,14747,1359,11,0,1713,6,0,0,CLR,10,10,M,M,30.14
2016,3,27,7,B6,264,14747,12478,2150,0,0,556,10,0,0,FEW060,5,10,5,160,29.63
2016,3,27,7,B6,271,12953,11697,1629,22,1,1940,6,0,0,CLR,8.3,10,M,M,30.12
2016,3,27,7,B6,272,11697,12953,600,0,0,847,-20,0,0,SCT015 BKN040 BKN250,24.4,10,9,130,30.13
2016,3,27,7,B6,283,12478,13204,930,81,1,1225,87,1,0,OVC021,8.3,10,M,M,30.25
2016,3,27,7,B6,284,13204,12478,1553,19,1,1832,12,0,0,FEW035 SCT200 BKN250,28.9,10,11,190,29.91
2016,3,27,7,B6,285,14576,12478,958,0,0,1114,-23,0,0,SCT180 BKN220,13.3,10,7,220,29.57
2016,3,27,7,B6,298,13204,12953,1010,0,0,1241,-14,0,0,SCT021 BKN250,26.7,10,14,190,30
2016,3,27,7,B6,299,12953,13204,1750,67,1,2044,66,1,0,CLR,7.2,10,5,VR ,30.11
2016,3,27,7,B6,302,11697,12478,1945,5,0,2236,-3,0,0,SCT016 BKN250,25.6,10,7,180,30.05
2016,3,27,7,B6,307,14321,12478,1959,2,0,2121,-4,0,0,CLR,1.7,10,0,0,30.21
2016,3,27,7,B6,308,12478,14321,1805,12,0,1923,1,0,0,OVC038,7.2,10,7,160,30.1
2016,3,27,7,B6,315,15096,12478,1108,42,1,1221,26,1,0,FEW200 BKN250,16.1,10,6,VR ,29.73
2016,3,27,7,B6,317,10721,12478,1950,13,0,2114,8,0,0,SCT250,3.9,10,9,130,30.25
2016,3,27,7,B6,318,12478,10721,633,0,0,741,-15,0,0,OVC018,6.1,10,6,VR ,30.25
2016,3,27,7,B6,323,12478,12892,955,0,0,1310,8,0,0,BKN026,10.6,10,0,0,30.23
2016,3,27,7,B6,324,12892,12478,1133,6,0,2000,-20,0,0,FEW020 SCT240,18.3,9,13,250,29.69
2016,3,27,7,B6,325,12478,15304,1950,0,0,2255,17,1,0,OVC038,7.2,10,M,M,30.08
2016,3,27,7,B6,326,15304,12478,600,0,0,838,-26,0,0,BKN006 BKN050 OVC200,22.8,8,7,160,30.1
2016,3,27,7,B6,329,12478,14635,2030,1,0,2340,53,1,0,BKN028 OVC033,7.2,10,7,90,30.05
2016,3,27,7,B6,353,12478,14027,600,0,0,846,2,0,0,OVC018,6.1,10,6,VR ,30.25
2016,3,27,7,B6,354,14027,12478,927,13,0,1203,-2,0,0,BKN017 BKN055 BKN250,27.2,10,18,150,30.14
2016,3,27,7,B6,359,12478,10800,1730,0,0,2050,-5,0,0,CLR,7.2,10,5,VR ,30.11
2016,3,21,1,DL,348,14843,12478,1950,0,0,2359,-21,0,0,FEW026,26.7,10,5,160,30.04
2016,3,21,1,DL,401,14843,12478,1147,20,1,1602,-21,0,0,FEW038 SCT050,30,10,8,150,30.07
2016,3,21,1,DL,405,12478,12889,1510,0,0,1811,-18,0,0,FEW075,8.3,10,16,310,29.64
2016,3,21,1,DL,407,12889,12478,1047,13,0,1845,8,0,0,FEW160 SCT200 BKN240,23.9,10,14,220,27.63
2016,3,21,1,DL,410,15304,12478,1455,0,0,1743,-20,0,0,BKN250,17.2,10,17,340,30.18
2016,3,21,1,DL,412,13303,12478,1519,0,0,1829,-40,0,0,FEW035 OVC250,18.3,10,11,330,30.1
2016,3,21,1,DL,413,12478,14771,810,49,1,1153,49,1,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,414,14771,12478,830,2,0,1707,-35,0,0,FEW030 BKN100,15.6,10,16,170,30.07
2016,3,21,1,DL,415,12478,14771,1545,61,1,1937,67,1,0,FEW075,8.3,10,16,310,29.64
2016,3,21,1,DL,417,12478,14771,1700,241,1,2049,237,1,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,419,12478,12892,1530,28,1,1910,11,0,0,FEW075,8.3,10,16,310,29.64
2016,3,21,1,DL,420,12478,14107,1655,0,0,1942,-18,0,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,422,12478,12892,930,38,1,1300,13,0,0,CLR,4.4,10,9,270,29.69
2016,3,21,1,DL,423,12478,10397,1330,12,0,1607,-18,0,0,CLR,8.9,10,6,VR ,29.62
2016,3,21,1,DL,424,12478,12892,700,0,0,1035,-7,0,0,SCT080,1.1,10,7,VR ,29.68
2016,3,21,1,DL,425,12478,10397,1559,13,0,1840,-11,0,0,BKN080,7.8,10,9,300,29.68
2016,3,21,1,DL,426,12478,13487,805,28,1,1030,1,0,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,427,12478,12892,2110,0,0,39,35,1,0,CLR,3.9,10,9,300,29.86
2016,3,21,1,DL,428,12478,14107,805,8,0,1053,-32,0,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,430,12478,14771,1140,0,0,1521,1,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,431,12478,12892,1345,8,0,1710,-28,0,0,CLR,8.9,10,6,VR ,29.62
2016,3,21,1,DL,434,12478,14771,930,0,0,1318,21,1,0,CLR,4.4,10,9,270,29.69
2016,3,21,1,DL,435,12478,14771,700,0,0,1045,-13,0,0,SCT080,1.1,10,7,VR ,29.68
2016,3,21,1,DL,436,12478,11292,1825,29,1,2110,-2,0,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,DL,438,12478,10397,610,0,0,845,-8,0,0,OVC060,0,8,0,0,29.69
2016,3,21,1,DL,440,12478,14679,1655,0,0,2018,-48,0,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,442,12478,12892,1930,29,1,2300,48,1,0,CLR,5.6,10,10,300,29.8
2016,3,21,1,DL,443,12478,14869,1830,7,0,2159,5,0,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,DL,444,14869,12478,1115,4,0,1745,-29,0,0,FEW160 BKN200 BKN240,16.7,10,7,350,25.63
2016,3,21,1,DL,445,12478,14869,700,1,0,1030,-6,0,0,SCT080,1.1,10,7,VR ,29.68
2016,3,21,1,DL,446,12478,14057,1659,0,0,2022,15,1,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,447,12478,12889,1104,0,0,1352,-27,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,448,12478,14843,1205,0,0,1555,12,0,0,FEW070,8.9,10,7,VR ,29.63
2016,3,21,1,DL,449,12478,14057,2005,0,0,2332,26,1,0,SCT060,5,10,9,310,29.83
2016,3,21,1,DL,453,12478,14869,1105,0,0,1422,-11,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,454,12478,14679,2030,0,0,2354,-6,0,0,SCT060,5,10,9,310,29.83
2016,3,21,1,DL,456,12478,14771,2059,78,1,48,89,1,0,CLR,3.9,10,9,300,29.86
2016,3,21,1,DL,458,12478,12892,1145,0,0,1505,-37,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,460,12478,10397,829,0,0,1115,-27,0,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,462,12478,12889,805,0,0,1056,-36,0,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,463,12478,14843,1500,0,0,1856,-5,0,0,FEW075,8.3,10,16,310,29.64
2016,3,21,1,DL,464,13303,12478,1209,52,1,1514,28,1,0,FEW180 BKN250,17.8,10,15,330,30.12
2016,3,21,1,DL,465,12478,15024,835,66,1,1239,59,1,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,466,14869,12478,830,0,0,1459,-10,0,0,SCT180 BKN220,11.7,10,6,270,25.66
2016,3,21,1,DL,468,14771,12478,1415,19,1,2252,-13,0,0,SCT031 BKN044 OVC075,15.6,10,16,230,30.04
2016,3,21,1,DL,472,12478,12892,815,42,1,1150,17,1,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,476,12892,12478,615,0,0,1445,-11,0,0,SCT008 OVC011,14,4,5,VR ,29.76
2016,3,21,1,DL,477,12478,14771,1830,116,1,2224,124,1,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,DL,478,10397,12478,1205,0,0,1427,-12,0,0,FEW050,11.1,10,18,310,29.15
2016,3,21,1,DL,480,12478,12892,1700,0,0,2030,2,0,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,485,12478,14747,1600,5,0,1921,2,0,0,BKN080,7.8,10,9,300,29.68
2016,3,21,1,DL,488,12478,13487,1120,0,0,1338,-18,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,491,12478,14869,1553,0,0,1924,6,0,0,BKN080,7.8,10,9,300,29.68
2016,3,21,1,DL,495,12478,14869,2030,0,0,2356,28,1,0,SCT060,5,10,9,310,29.83
2016,3,21,1,DL,499,12478,14747,700,0,0,1021,-13,0,0,SCT080,1.1,10,7,VR ,29.68
2016,3,21,1,DL,542,12953,15304,1755,28,1,2114,2,0,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,DL,551,12953,13303,1110,54,1,1435,57,1,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,558,15304,12953,643,0,0,930,-27,0,0,FEW035 BKN200,10,10,11,10,30.15
2016,3,21,1,DL,565,14107,12478,2230,0,0,616,-17,0,0,BKN220 OVC240,26.7,10,7,300,28.69
2016,3,21,1,DL,582,11433,12953,1725,57,1,1915,48,1,0,CLR,6.7,10,9,260,29.36
2016,3,21,1,DL,583,12953,11433,1240,18,1,1448,0,0,0,FEW070,8.9,10,7,VR ,29.63
2016,3,21,1,DL,596,13487,12953,1317,0,0,1700,3,0,0,FEW150 FEW180 BKN250,10,10,14,140,29
2016,3,21,1,DL,597,14027,12953,1200,41,1,1459,19,1,0,BKN200,17.8,10,16,310,30.13
2016,3,21,1,DL,602,11697,12953,1910,78,1,2214,94,1,0,FEW035 SCT150 OVC250,15,10,9,360,30.21
2016,3,21,1,DL,603,13204,12953,1545,93,1,1830,75,1,0,FEW030 SCT250,18.3,10,7,360,30.05
2016,3,21,1,DL,605,10397,12953,1145,0,0,1357,-2,0,0,FEW045,9.4,10,15,300,29.16
2016,3,21,1,DL,613,12892,12478,1250,18,1,2129,9,0,0,FEW015 BKN140 BKN180,18.9,8,10,230,29.75
2016,3,21,1,DL,663,10397,12478,1745,0,0,2013,-17,0,0,CLR,12.8,10,8,280,29.11
2016,3,21,1,DL,670,11433,12953,1005,0,0,1159,15,1,0,BKN033 BKN055,3.9,10,7,VR ,29.41
2016,3,21,1,DL,671,15096,11433,526,0,0,704,-29,0,0,SCT110 SCT160,-3.9,10,10,250,29.41
2016,3,21,1,DL,675,12953,10397,800,0,0,1040,28,1,0,FEW080,2.8,10,3,VR ,29.68
2016,3,21,1,DL,688,14679,12478,2140,9,0,607,-19,0,0,FEW019 BKN029,17,10,6,300,30.09
2016,3,21,1,DL,694,10257,11433,540,0,0,728,-20,0,0,FEW075 BKN085 OVC100,0,10,5,210,29.5
2016,3,21,1,DL,697,10721,12478,555,0,0,725,11,0,0,FEW008 BKN035 OVC055,-2.2,5,8,350,29.76
2016,3,21,1,DL,706,12953,15304,2000,29,1,2317,-16,0,0,SCT060,5,10,9,310,29.83
2016,3,21,1,DL,710,12953,13487,1630,7,0,1854,6,0,0,BKN080,7.8,10,9,300,29.68
2016,3,21,1,DL,723,10397,10792,1045,0,0,1249,-6,0,0,FEW040,8.3,10,16,320,29.18
2016,3,21,1,DL,723,10792,10397,1329,4,0,1542,-22,0,0,SCT039 BKN055 BKN070,3.3,10,22,300,29.19
2016,3,21,1,DL,731,12953,11433,600,3,0,800,33,1,0,OVC060,0,8,0,0,29.69
2016,3,21,1,DL,734,13303,12953,1321,55,1,1632,33,1,0,FEW190 BKN250,18.3,10,11,330,30.1
2016,3,21,1,DL,780,14869,12478,55,2,0,722,1,0,0,BKN200,15.6,10,14,160,25.62
2016,3,21,1,DL,782,13303,12478,700,2,0,1006,-24,0,0,SCT048 BKN065,18.9,10,13,330,30.03
2016,3,21,1,DL,786,10397,12953,600,0,0,815,-18,0,0,FEW025,2.8,10,14,320,29.1
2016,3,21,1,DL,789,11697,12953,1546,103,1,1849,78,1,0,SCT120 OVC250,17.2,10,13,10,30.12
2016,3,21,1,DL,831,12953,11433,709,189,1,915,175,1,0,SCT080,1.1,10,7,VR ,29.68
2016,3,21,1,DL,838,13204,12478,1219,35,1,1458,12,0,0,BKN250,15.6,10,8,320,30.09
2016,3,21,1,DL,841,10994,12478,1652,12,0,1855,4,0,0,CLR,16.7,10,16,300,30.07
2016,3,21,1,DL,846,12953,11697,1730,15,1,2052,2,0,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,858,13487,12478,905,0,0,1250,-18,0,0,BKN140 BKN180,3.3,10,10,150,29.17
2016,3,21,1,DL,866,15304,12953,1542,31,1,1830,49,1,0,BKN250,17.2,10,17,340,30.18
2016,3,21,1,DL,881,12953,14635,1324,0,0,1647,-15,0,0,CLR,8.9,10,6,VR ,29.62
2016,3,21,1,DL,884,12953,11292,1800,0,0,2045,-4,0,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,DL,886,10397,12953,645,0,0,902,-15,0,0,FEW025,2.8,10,14,320,29.1
2016,3,21,1,DL,904,12953,10397,700,0,0,935,-4,0,0,SCT080,1.1,10,7,VR ,29.68
2016,3,21,1,DL,905,11433,12953,1955,64,1,2144,78,1,0,FEW150 SCT250,3.9,10,0,0,29.37
2016,3,21,1,DL,906,10397,12953,2045,31,1,2310,44,1,0,CLR,8.3,10,5,280,29.15
2016,3,21,1,DL,913,13487,12953,1734,54,1,2120,95,1,0,FEW130 SCT180 BKN300,10.6,10,13,130,28.91
2016,3,21,1,DL,924,14492,12478,1835,0,0,2030,-6,0,0,FEW250,9.4,10,5,260,29.63
2016,3,21,1,DL,927,12953,11292,2115,62,1,2352,52,1,0,CLR,3.9,10,9,300,29.86
2016,3,21,1,DL,935,13487,15096,1944,0,0,2254,-17,0,0,FEW110 SCT130 SCT200,8.9,10,14,100,28.88
2016,3,21,1,DL,936,10257,10397,1805,42,1,2051,12,0,0,FEW070 FEW090,2.8,10,13,290,29.56
2016,3,21,1,DL,936,10397,10257,1506,27,1,1724,44,1,0,CLR,13.9,10,14,330,29.12
2016,3,21,1,DL,971,13303,12953,1500,45,1,1812,18,1,0,FEW035 OVC250,18.3,10,11,330,30.1
2016,3,21,1,DL,973,11697,12478,1720,13,0,2015,-13,0,0,FEW035 FEW150 OVC250,16.7,10,10,360,30.15
2016,3,21,1,DL,982,10397,12953,1445,0,0,1701,5,0,0,CLR,13.3,10,15,340,29.12
2016,3,21,1,DL,983,12953,10397,1359,2,0,1645,-29,0,0,SCT085,9.4,10,14,290,29.62
2016,3,21,1,DL,984,10397,12478,2050,0,0,2321,-7,0,0,CLR,8.3,10,5,280,29.15
2016,3,21,1,DL,986,10397,12953,745,0,0,1000,-2,0,0,FEW025,3.9,10,15,310,29.13
2016,3,21,1,DL,1076,12953,13303,930,8,0,1259,44,1,0,CLR,4.4,10,9,270,29.69
2016,3,21,1,DL,1098,13204,12953,1905,83,1,2145,89,1,0,SCT250,13.3,10,10,70,30.14
2016,3,21,1,DL,1099,12953,10397,1700,0,0,1952,-23,0,0,CLR,6.7,10,10,310,29.71
2016,3,21,1,DL,1111,10397,14576,2106,0,0,2315,10,0,0,CLR,7.8,10,7,280,29.16
2016,3,21,1,DL,1112,10397,12478,1030,0,0,1246,-14,0,0,FEW040,8.3,10,16,320,29.18
2016,3,21,1,DL,1159,10397,10792,1333,0,0,1529,5,0,0,CLR,12.2,10,15,340,29.13
2016,3,21,1,DL,1159,10792,10397,1610,1,0,1822,-26,0,0,BKN045 BKN060 BKN070,2.2,10,16,300,29.24
2016,3,21,1,DL,1162,12892,12478,2120,14,0,552,-18,0,0,FEW150,15.6,10,11,270,29.71
2016,3,21,1,DL,1174,12953,14027,1200,21,1,1518,26,1,0,FEW070,8.9,10,7,VR ,29.63
2016,3,21,1,DL,1176,10397,10792,1627,0,0,1832,5,0,0,CLR,13.9,10,10,310,29.11
2016,3,21,1,DL,1176,10792,10397,1912,5,0,2130,-23,0,0,FEW055 BKN075,0.6,10,10,290,29.29
2016,3,21,1,DL,1186,12953,10397,1259,0,0,1550,-39,0,0,CLR,8.9,10,6,VR ,29.62
2016,3,21,1,DL,1223,11278,12478,600,0,0,714,-6,0,0,\N,\N,\N,\N,\N,\N
2016,3,21,1,DL,1242,12953,14027,1015,0,0,1330,44,1,0,CLR,6.7,10,7,VR ,29.66
2016,3,21,1,DL,1255,14057,12478,2150,11,0,559,-10,0,0,FEW020 OVC046,8.3,10,9,200,29.75
2016,3,21,1,DL,1262,13204,12478,1445,0,0,1733,-21,0,0,FEW030 BKN250,17.8,10,10,20,30.06
2016,3,21,1,DL,1266,10792,10397,600,0,0,815,-31,0,0,FEW040 SCT110 BKN250,-2.2,10,7,250,29.18
2016,3,21,1,DL,1268,12953,13487,1128,21,1,1345,11,0,0,BKN055,8.3,10,M,M,29.65
2016,3,21,1,DL,1286,10397,12953,1045,0,0,1304,-7,0,0,FEW040,8.3,10,16,320,29.18
2016,3,21,1,DL,1289,14027,12953,1410,58,1,1710,29,1,0,FEW045 BKN200,17.8,10,16,360,30.12
2016,3,21,1,DL,1291,14027,12478,1159,2,0,1450,-27,0,0,BKN200,17.8,10,16,310,30.13
2016,3,21,1,DL,1303,11433,15096,2011,0,0,2130,-7,0,0,FEW150 SCT250,3.9,10,0,0,29.37
2016,3,21,1,DL,1304,12953,11193,2155,80,1,5,64,1,0,CLR,3.3,10,18,290,29.89
2016,3,21,1,DL,1311,14107,12478,605,30,1,1352,23,1,0,FEW220 BKN250,17.8,10,8,100,28.82
2016,3,21,1,DL,1328,11433,12478,2040,0,0,2234,-6,0,0,FEW150 SCT250,3.9,10,0,0,29.37
2016,3,21,1,DL,1332,12953,10397,1800,0,0,2048,-24,0,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,DL,1362,12892,12478,2359,0,0,826,-25,0,0,FEW130,15,10,6,310,29.7
2016,3,21,1,DL,1370,10397,14576,923,0,0,1129,-5,0,0,FEW035,7.8,10,21,330,29.16
2016,3,21,1,DL,1370,14576,10397,1209,1,0,1430,-12,0,0,SCT032 BKN060,3.9,10,14,290,29.31
2016,3,21,1,DL,1374,11433,12953,829,6,0,1021,-6,0,0,FEW035 BKN055,1.7,10,9,300,29.4
2016,3,21,1,DL,1377,11433,12953,1355,10,0,1548,-3,0,0,SCT065 SCT240,7.2,10,8,290,29.37
2016,3,21,1,DL,1401,14027,12953,1615,58,1,1914,44,1,0,FEW045 BKN240,17.2,10,15,10,30.15
2016,3,21,1,DL,1424,12953,10397,1200,4,0,1451,-19,0,0,FEW070,8.9,10,7,VR ,29.63
2016,3,21,1,DL,1428,13495,12953,605,0,0,1003,-18,0,0,CLR,8.9,10,14,20,30.4
2016,3,21,1,DL,1429,12889,12478,2215,0,0,611,-29,0,0,SCT220,18.3,10,21,210,27.49
2016,3,21,1,DL,1447,12953,10397,600,0,0,834,22,1,0,OVC060,0,8,0,0,29.69
2016,3,22,2,DL,1796,12953,13487,600,0,0,807,-5,0,0,CLR,1.7,10,6,270,30.01
2016,3,22,2,DL,1830,14869,12478,1710,1,0,2337,-23,0,0,FEW065 SCT075 BKN120,3.3,10,3,160,25.58
2016,3,22,2,DL,1841,12953,11433,1429,0,0,1642,-36,0,0,FEW110,12.2,10,6,VR ,29.91
2016,3,22,2,DL,1848,11433,12953,741,8,0,931,-6,0,0,BKN075 OVC200,3.9,9,8,170,29.24
2016,3,22,2,DL,1852,12953,11697,1955,0,0,2315,-40,0,0,CLR,11.1,10,10,190,29.88
2016,3,22,2,DL,1859,14771,12478,625,0,0,1458,-9,0,0,FEW027,11.7,10,5,300,30.19
2016,3,22,2,DL,1865,12953,13303,700,0,0,1020,-37,0,0,CLR,2.8,10,5,VR ,30.04
2016,3,22,2,DL,1875,12953,15304,1117,0,0,1429,-39,0,0,CLR,8.9,10,9,270,29.99
2016,3,22,2,DL,1879,12953,11697,705,0,0,1019,-24,0,0,CLR,2.8,10,5,VR ,30.04
2016,3,22,2,DL,1885,12953,13204,955,8,0,1300,-8,0,0,CLR,7.2,10,7,VR ,30.02
